source,target,edge_type,weight,weight_normalized,raw_count,edge_attr,distance_km,bearing,avg_distance,avg_time_gap
66311c2f-c379-49ba-8476-8e89b9e63be8,71542de4-629d-444d-af8f-ea24bc1500ed,geospatial,0.577570882805875,0.9750424246563201,1,"[0.577570882805875, 0.5489241033288289, 0.805956962472276, 2.0]",1.0978482066576578,290.14450649001935,,
66311c2f-c379-49ba-8476-8e89b9e63be8,b4dced52-58fa-4300-923d-4afab529df52,geospatial,0.5750475566495851,0.9707826010972184,1,"[0.5750475566495851, 0.5533025343881702, 0.8108396373636794, 2.0]",1.1066050687763405,291.90226945092456,,
66311c2f-c379-49ba-8476-8e89b9e63be8,b4dced52-58fa-4300-923d-4afab529df52,geospatial,0.5750475566495851,0.9707826010972184,1,"[0.5750475566495851, 0.5533025343881702, 0.8108396373636794, 2.0]",1.1066050687763405,291.90226945092456,,
66311c2f-c379-49ba-8476-8e89b9e63be8,d52c6ea3-5be1-4aa9-ae3c-cab835d6d717,geospatial,0.5026416741266493,0.8485485873055767,1,"[0.5026416741266493, 0.6878777402256172, 0.8745632780824251, 2.0]",1.3757554804512344,314.842780109673,,
66311c2f-c379-49ba-8476-8e89b9e63be8,d52c6ea3-5be1-4aa9-ae3c-cab835d6d717,geospatial,0.5026416741266493,0.8485485873055767,1,"[0.5026416741266493, 0.6878777402256172, 0.8745632780824251, 2.0]",1.3757554804512344,314.842780109673,,
66311c2f-c379-49ba-8476-8e89b9e63be8,470a61bc-e973-4e18-8031-18d72fb44895,geospatial,0.37315298184679213,0.6299486331791431,1,"[0.37315298184679213, 0.9857668044228883, 0.4867155604593677, 2.0]",1.9715336088457767,175.21760176537236,,
66311c2f-c379-49ba-8476-8e89b9e63be8,470a61bc-e973-4e18-8031-18d72fb44895,geospatial,0.37315298184679213,0.6299486331791431,1,"[0.37315298184679213, 0.9857668044228883, 0.4867155604593677, 2.0]",1.9715336088457767,175.21760176537236,,
66311c2f-c379-49ba-8476-8e89b9e63be8,970e40f7-ffaf-41ae-b1d3-d00baae48bcb,geospatial,0.36927709978605294,0.6234054545759806,1,"[0.36927709978605294, 0.9962079688322442, 0.5395148359724742, 2.0]",1.9924159376644883,194.2253409500907,,
66311c2f-c379-49ba-8476-8e89b9e63be8,970e40f7-ffaf-41ae-b1d3-d00baae48bcb,geospatial,0.36927709978605294,0.6234054545759806,1,"[0.36927709978605294, 0.9962079688322442, 0.5395148359724742, 2.0]",1.9924159376644883,194.2253409500907,,
66311c2f-c379-49ba-8476-8e89b9e63be8,b51e2a93-ad7a-470c-9ce9-d7442dfac1f0,geospatial,0.38124799073346555,0.6436144486269925,1,"[0.38124799073346555, 0.9643052212817068, 0.5333066666614444, 2.0]",1.9286104425634136,191.99039999811998,,
66311c2f-c379-49ba-8476-8e89b9e63be8,b51e2a93-ad7a-470c-9ce9-d7442dfac1f0,geospatial,0.38124799073346555,0.6436144486269925,1,"[0.38124799073346555, 0.9643052212817068, 0.5333066666614444, 2.0]",1.9286104425634136,191.99039999811998,,
